"","gene","TCGA","AUS","CA","TCGA2","AUS2","CA2","sum","abs"
"1479","ENSG00000087269",-0.00908469007476675,-0.138244345046428,-0.072024223646225,-1,-1,-1,-3,3
"1485","ENSG00000087338",0.218138361731108,0.0341635010035715,0.0166509548828966,1,1,1,3,3
"1488","ENSG00000087460",-0.0930944292309732,-0.204397879571429,-0.0115241951143297,-1,-1,-1,-3,3
"1489","ENSG00000087470",-0.082883702918024,-0.171803498057143,-0.160442616783975,-1,-1,-1,-3,3
"1490","ENSG00000087494",-0.021018649825634,-0.79928114085,-0.652206875863482,-1,-1,-1,-3,3
"1497","ENSG00000087884",-0.041479840566355,-0.106090237314286,-0.0341183948736523,-1,-1,-1,-3,3
"1501","ENSG00000088035",-0.0561146618507342,-0.142769379596428,-0.0271536146998459,-1,-1,-1,-3,3
"1503","ENSG00000088179",0.102125537771428,0.100288277464285,0.0241150747343601,1,1,1,3,3
"1510","ENSG00000088356",-0.0458882844630182,-0.114287049064286,-0.107423487023729,-1,-1,-1,-3,3
"1521","ENSG00000088766",-0.138528102273699,-0.123635101128571,-0.0470643358727276,-1,-1,-1,-3,3
"1534","ENSG00000088926",0.447658744946862,0.859152326821429,0.530516941531895,1,1,1,3,3
"1537","ENSG00000088986",-0.0925006972061428,-0.0334171972642858,-0.111832622380585,-1,-1,-1,-3,3
"1539","ENSG00000089006",-0.0478909010451263,-0.00447538829999949,-0.00640240415100202,-1,-1,-1,-3,3
"1540","ENSG00000089009",-0.0290501304843787,-0.160841668367857,-0.0712108377195673,-1,-1,-1,-3,3
"1541","ENSG00000089022",-0.0297256371452601,-0.00694501110000001,-0.125295858864098,-1,-1,-1,-3,3
"1542","ENSG00000089041",0.383794765135381,0.138562940378571,0.187959743441911,1,1,1,3,3
"1544","ENSG00000089050",-0.0204729353660875,-0.1181347883,-0.0146199133177194,-1,-1,-1,-3,3
"1545","ENSG00000089053",-0.0167777610712951,-0.0466712747964291,-0.0179183141229586,-1,-1,-1,-3,3
"1550","ENSG00000089123",-0.0901942468918557,-0.0106484091357144,-0.0660081691793533,-1,-1,-1,-3,3
"1557","ENSG00000089199",-0.592175517197863,-0.894083939725,-0.502856409351618,-1,-1,-1,-3,3
"1558","ENSG00000089220",-0.118719864329773,-0.106570800296428,-0.120403301408937,-1,-1,-1,-3,3
"1559","ENSG00000089234",-0.0272522318955941,-0.0165905782107139,-0.148897788024962,-1,-1,-1,-3,3
"1560","ENSG00000089248",-0.0948037258993324,-0.083441002582143,-0.108952612945455,-1,-1,-1,-3,3
"1566","ENSG00000089472",-0.0916306736931913,-0.0601075844749994,-0.30960353959168,-1,-1,-1,-3,3
"1567","ENSG00000089486",0.175192220735648,0.229134360910714,0.221427701886595,1,1,1,3,3
"1569","ENSG00000089558",-0.114224882872897,-0.288917203442857,-0.203037286384284,-1,-1,-1,-3,3
"1571","ENSG00000089639",-0.0722793327228306,-0.0495818245035711,-0.0216327021664098,-1,-1,-1,-3,3
"1574","ENSG00000089692",-0.00512180191829081,-0.0260537760928571,-0.107400981864407,-1,-1,-1,-3,3
"1575","ENSG00000089693",-0.0717052562397864,-0.0786517494928569,-0.0392643114098608,-1,-1,-1,-3,3
"1584","ENSG00000089916",0.196439768475301,0.0644285027392861,0.0114934027312792,1,1,1,3,3
"1585","ENSG00000090006",0.0309995802571432,0.176050655428571,0.0804920515038514,1,1,1,3,3
"1586","ENSG00000090013",0.000861002909479325,0.151263910960714,0.0372467444847455,1,1,1,3,3
"1597","ENSG00000090316",-0.077452818128438,-0.0427750665035713,-0.0487842228625581,-1,-1,-1,-3,3
"1603","ENSG00000090470",-0.00534101200400539,-0.0599049287214282,-0.196318297701387,-1,-1,-1,-3,3
"1606","ENSG00000090530",-0.115769369589586,-0.176483713439286,-0.6430379494151,-1,-1,-1,-3,3
"1607","ENSG00000090539",0.0161691481022705,0.0914670463071428,0.519417274204931,1,1,1,3,3
"1611","ENSG00000090615",-0.0387850164966625,-0.00621949980714476,-0.100656974449615,-1,-1,-1,-3,3
"1623","ENSG00000090924",0.0236262267353808,0.144308940892858,0.0547676684662557,1,1,1,3,3
"1631","ENSG00000091129",-0.00669200884085441,-0.0196355372749997,-0.201586140789522,-1,-1,-1,-3,3
"1636","ENSG00000091262",0.0881389693265691,0.559601416392857,0.0500073192542381,1,1,1,3,3
"1644","ENSG00000091542",0.0223504622971964,0.0458925005392858,0.0117922212933745,1,1,1,3,3
"1658","ENSG00000092068",-0.214715611068625,-0.455575983692857,-0.0122744721818178,-1,-1,-1,-3,3
"1660","ENSG00000092096",-0.20652535514713,-0.214330115982142,-0.0131224470594757,-1,-1,-1,-3,3
"1665","ENSG00000092199",-0.0296041766008006,-0.056556062135714,-0.0128339110810476,-1,-1,-1,-3,3
"1668","ENSG00000092208",0.0554449196037385,0.0231423658392855,0.00454328272573168,1,1,1,3,3
"1671","ENSG00000092421",0.216472232244326,0.182060893417857,0.329854144686595,1,1,1,3,3
"1673","ENSG00000092445",0.0422799384616823,0.162999298417857,0.248575599695532,1,1,1,3,3
"1684","ENSG00000092853",0.0216479201938586,0.0147207857250002,0.266259039623113,1,1,1,3,3
"1693","ENSG00000093072",0.0326015082307078,0.048617397528572,0.314489307469645,1,1,1,3,3
"1704","ENSG00000094914",-0.119151594657944,-0.0715650804214283,-0.0235127350243456,-1,-1,-1,-3,3
"1707","ENSG00000095002",0.0669235853060082,0.0339845545642854,0.125545315827426,1,1,1,3,3
"1715","ENSG00000095303",0.180024513273165,0.0117036505071422,0.284141996929121,1,1,1,3,3
"1716","ENSG00000095319",-0.0134836805126834,-0.160907077610714,-0.0214172484342061,-1,-1,-1,-3,3
"1726","ENSG00000095585",-0.0567361056339122,-8.90999285729777e-06,-0.0244601281639447,-1,-1,-1,-3,3
"1729","ENSG00000095739",0.131811043722831,0.595770511053572,0.489777753942681,1,1,1,3,3
"1734","ENSG00000095932",-0.0106033500328442,-0.648050580942858,-0.246346548367335,-1,-1,-1,-3,3
"1738","ENSG00000096060",0.148463717250735,0.381447827021429,0.0456474319525428,1,1,1,3,3
"1740","ENSG00000096070",0.164144054057142,0.115831280725001,0.159664747764869,1,1,1,3,3
"1742","ENSG00000096088",0.104953865914819,0.117469162792857,1.33136407328875,1,1,1,3,3
"1744","ENSG00000096093",0.0437643923020028,0.354409018053572,0.0733870963053924,1,1,1,3,3
"1748","ENSG00000096654",0.0942847857847795,0.0883011121999999,0.0476020715704157,1,1,1,3,3
"1754","ENSG00000096996",-0.119701137238451,-0.118302028925,-0.32569135128074,-1,-1,-1,-3,3
"1762","ENSG00000099203",-0.0506071023837116,-0.00271516765714352,-0.0867584161990758,-1,-1,-1,-3,3
"1764","ENSG00000099219",-0.0309064971823769,-0.138478213785714,-0.0603918112043145,-1,-1,-1,-3,3
"1765","ENSG00000099246",-0.0209878003110813,-0.0515634543250005,-0.0578511798607089,-1,-1,-1,-3,3
"1770","ENSG00000099284",-0.162734766571162,-0.124119711064286,-0.240753571963636,-1,-1,-1,-3,3
"1784","ENSG00000099622",-0.154113951045394,-0.0276699411000001,-0.132929261046842,-1,-1,-1,-3,3
"1788","ENSG00000099795",-0.201201031238451,-0.166262121128572,-0.0100475532483824,-1,-1,-1,-3,3
"1791","ENSG00000099810",0.0894487764680907,0.0878679747035713,0.121745986120801,1,1,1,3,3
"1794","ENSG00000099817",-0.144831804861416,-0.0647823457035717,-0.0831126532052382,-1,-1,-1,-3,3
"1813","ENSG00000099956",-0.104586161920428,-0.0169615183142859,-0.00504288791771934,-1,-1,-1,-3,3
"1816","ENSG00000099968",0.0789103945022696,0.0293929135035711,0.0142784568169496,1,1,1,3,3
"1821","ENSG00000099994",-0.154980761904138,-0.0484304454107143,-0.0680192747753465,-1,-1,-1,-3,3
"1828","ENSG00000100027",0.14273926470761,0.275899161217857,0.0707402211084744,1,1,1,3,3
"1832","ENSG00000100031",0.0926287226146858,0.610037705875,0.243816175927273,1,1,1,3,3
"1835","ENSG00000100036",0.0674038898141527,0.173664773353571,0.135663458158089,1,1,1,3,3
"1838","ENSG00000100060",-0.142179811265687,-0.0641205413714285,-0.0424973301124805,-1,-1,-1,-3,3
"1843","ENSG00000100079",0.36428833312016,0.918126217639286,0.383997973768875,1,1,1,3,3
"1845","ENSG00000100084",0.0155021369652868,0.0495032757178571,0.130289825666256,1,1,1,3,3
"1847","ENSG00000100095",-0.254709582424299,-0.413867493614286,-0.0774036671651772,-1,-1,-1,-3,3
"1851","ENSG00000100104",-0.111721608826168,-0.122933509389285,-0.0256220516295835,-1,-1,-1,-3,3
"1865","ENSG00000100167",0.0262117297409881,0.107563176953571,0.0729140002003081,1,1,1,3,3
"1871","ENSG00000100207",0.0944694951813077,0.0724365863607144,0.0546878737645606,1,1,1,3,3
"1877","ENSG00000100221",0.050954586228305,0.128969685157143,0.185124830329738,1,1,1,3,3
"1883","ENSG00000100239",-0.129401344941255,-0.0409759457892855,-0.00716592730046273,-1,-1,-1,-3,3
"1887","ENSG00000100246",0.0022404997815757,0.0103453158392854,0.0123584280856703,1,1,1,3,3
"1894","ENSG00000100281",0.00209582163337796,0.00925099727500012,0.0854959039818182,1,1,1,3,3
"1912","ENSG00000100324",0.0208925106584781,0.0667210474821429,0.132316086837904,1,1,1,3,3
"1914","ENSG00000100330",0.0833076891556743,0.0735673234107148,0.0582164001220331,1,1,1,3,3
"1933","ENSG00000100380",0.0531302675457948,0.0259650738857129,0.0610397736588606,1,1,1,3,3
"1944","ENSG00000100417",0.0059059462499329,0.439721971025,0.137681654155933,1,1,1,3,3
"1948","ENSG00000100426",0.0772894062785046,0.00103958415714267,0.258842668298305,1,1,1,3,3
"1950","ENSG00000100439",0.0721243558173565,0.146802034325,0.103198703742989,1,1,1,3,3
"1951","ENSG00000100441",0.0674370185140178,0.168969787975,0.0268395672693371,1,1,1,3,3
"1956","ENSG00000100473",0.284264110694526,0.245429075678572,0.315499425923575,1,1,1,3,3
"1961","ENSG00000100490",0.227127597506542,0.135604722521428,0.0648821532489983,1,1,1,3,3
"1963","ENSG00000100504",0.323290255754873,0.150208196007143,0.187825136414484,1,1,1,3,3
"1966","ENSG00000100523",0.0390666026809079,0.113665148785715,0.0255637467688752,1,1,1,3,3
"1969","ENSG00000100532",0.0660427428595467,0.00223116591428596,0.0736224727556238,1,1,1,3,3
"1984","ENSG00000100599",-0.113944247863285,-0.0630937286821425,-0.216217695049923,-1,-1,-1,-3,3
"1986","ENSG00000100601",0.0983490419287048,0.0337179474035718,0.0971561328755008,1,1,1,3,3
"1988","ENSG00000100604",-0.890162156075834,-0.790126499060714,-0.52118417739815,-1,-1,-1,-3,3
"1990","ENSG00000100612",-0.0758516642403197,-0.0275333292678575,-0.0518730885405239,-1,-1,-1,-3,3
"1993","ENSG00000100626",0.174770965772764,0.379386792021428,0.311162850505701,1,1,1,3,3
"2007","ENSG00000100739",0.361977437964753,0.0653230665321429,0.0227865086505392,1,1,1,3,3
"2011","ENSG00000100767",0.141945011125768,0.384669100296429,0.0817442110489983,1,1,1,3,3
"2023","ENSG00000100867",-0.0184054139530039,-0.459045376310715,-0.365829107405239,-1,-1,-1,-3,3
"2024","ENSG00000100883",0.0677499436400533,0.00335445282142821,0.00222970696240399,1,1,1,3,3
"2026","ENSG00000100889",0.0355834548801068,0.00223987287857064,0.203467332455162,1,1,1,3,3
"2027","ENSG00000100897",0.053307103276369,0.0290296962035708,0.184932626661942,1,1,1,3,3
"2029","ENSG00000100906",0.137232430861415,0.128405953282143,0.171843528350694,1,1,1,3,3
"2035","ENSG00000100938",0.0279400273877171,0.0125012151749999,0.126513723880431,1,1,1,3,3
"2042","ENSG00000100985",-0.137977581192524,-0.896448785450001,-0.358390729261941,-1,-1,-1,-3,3
"2043","ENSG00000100991",-0.107625313766088,-0.0495017497464278,-0.052249708861634,-1,-1,-1,-3,3
"2045","ENSG00000100997",-0.0917256198752998,-0.114704882153571,-0.0924095592172574,-1,-1,-1,-3,3
"2055","ENSG00000101076",0.0640398087033374,0.239652780292857,0.0471420613824343,1,1,1,3,3
"2069","ENSG00000101152",-0.0663913147802404,-0.0551377473142862,-0.0641379891337444,-1,-1,-1,-3,3
"2084","ENSG00000101199",-0.164796292625634,-0.0052380647821435,-0.0810346390890597,-1,-1,-1,-3,3
"2085","ENSG00000101210",-0.0453526523070762,-1.25996083410714,-0.175325853745147,-1,-1,-1,-3,3
"2091","ENSG00000101236",0.0751757932208275,0.0324606823464277,0.0867954815195686,1,1,1,3,3
"2093","ENSG00000101247",-0.214445299042991,-0.0520364723214284,-0.0365948041325117,-1,-1,-1,-3,3
"2095","ENSG00000101266",-0.0444358978077437,-0.0174706580785724,-0.0683435787097073,-1,-1,-1,-3,3
"2097","ENSG00000101290",0.0260501381455276,0.100866861514286,0.0248586122030812,1,1,1,3,3
"2098","ENSG00000101294",-0.121843178714286,-0.0850126494892862,-0.0574296704477657,-1,-1,-1,-3,3
"2099","ENSG00000101298",-0.0501933175949265,-0.163011008278571,-0.157607114002465,-1,-1,-1,-3,3
"2102","ENSG00000101311",-0.16967927999199,-0.169281994782143,-0.168245304860708,-1,-1,-1,-3,3
"2103","ENSG00000101333",-0.0787296611602137,-0.439085926785714,-0.362078832764253,-1,-1,-1,-3,3
"2106","ENSG00000101337",-0.027136932764753,-0.0646478868714278,-0.0876956212345146,-1,-1,-1,-3,3
"2118","ENSG00000101407",0.0196200100846466,0.0893540134857149,0.00179741544252643,1,1,1,3,3
"2123","ENSG00000101439",-0.168916859543657,-0.100460239653572,-0.0797769498268099,-1,-1,-1,-3,3
"2145","ENSG00000101608",-0.0686119503842448,-0.024958433946427,-0.065863878932511,-1,-1,-1,-3,3
"2146","ENSG00000101624",0.12729153319279,0.0740737140250003,0.0462829898335899,1,1,1,3,3
"2149","ENSG00000101665",0.210635104029906,0.0101568329285717,0.0234507441556238,1,1,1,3,3
"2154","ENSG00000101751",0.0922130560066758,0.0320462743607139,0.0638388205047766,1,1,1,3,3
"2161","ENSG00000101844",-0.00877832186328398,-0.268504568271428,-0.113995366045917,-1,-1,-1,-3,3
"2164","ENSG00000101850",-0.177045357293191,-0.198110885025,-0.490344054466564,-1,-1,-1,-3,3
"2172","ENSG00000101916",0.34874186516769,0.00510638198928559,0.0709135193537751,1,1,1,3,3
"2177","ENSG00000101955",0.185593632736448,0.282165328217857,0.248784987451464,1,1,1,3,3
"2187","ENSG00000102030",-0.198092509374633,-0.0523789226749996,-0.0469196239574732,-1,-1,-1,-3,3
"2192","ENSG00000102048",-0.00970257726755674,-0.351644505785714,-0.240413528663482,-1,-1,-1,-3,3
"2199","ENSG00000102100",-0.0137606373951931,-0.0194011780571426,-0.0337797305485363,-1,-1,-1,-3,3
"2202","ENSG00000102119",-0.13119991995434,-0.0435479351571431,-0.0197839430419107,-1,-1,-1,-3,3
"2212","ENSG00000102221",0.16098368601522,0.0415844230964284,0.0250995529365179,1,1,1,3,3
"2221","ENSG00000102312",-0.105680858728972,-0.2039200075,-0.170525168003081,-1,-1,-1,-3,3
"2225","ENSG00000102359",-0.0240642708777035,-0.119946914803571,-0.0155736728708789,-1,-1,-1,-3,3
"2227","ENSG00000102384",0.135781866303071,0.0377027327285715,0.0188754182459165,1,1,1,3,3
"2229","ENSG00000102390",-0.00908605409239005,-0.0090457564142854,-0.172264575613867,-1,-1,-1,-3,3
"2230","ENSG00000102393",0.0395075677457939,0.000398488903571526,0.0587970448203397,1,1,1,3,3
"2238","ENSG00000102531",0.0970261035716957,0.0772203746464299,0.0791740310754996,1,1,1,3,3
"2250","ENSG00000102743",0.000251333947129062,0.0623044268714281,0.0299476363254243,1,1,1,3,3
"2253","ENSG00000102760",0.257082457389319,0.00799891876785708,0.236612282115563,1,1,1,3,3
"2260","ENSG00000102837",-0.206569284461949,-0.530565627574999,-0.196082549997227,-1,-1,-1,-3,3
"2264","ENSG00000102871",-0.20802149383498,-0.0163584907750005,-0.162814542059784,-1,-1,-1,-3,3
"2269","ENSG00000102890",-0.294919854940454,-0.105816324053571,-0.0734901325519264,-1,-1,-1,-3,3
"2271","ENSG00000102897",0.0172635238469958,0.0141528972892857,0.0773880341488442,1,1,1,3,3
"2281","ENSG00000102935",0.116011504874233,0.00694423407142875,0.320624497559938,1,1,1,3,3
"2282","ENSG00000102967",-0.0103510726803737,-0.349648357975,-0.0059318951291214,-1,-1,-1,-3,3
"2284","ENSG00000102977",-0.159840968299867,-0.0776229872107139,-0.232690032595378,-1,-1,-1,-3,3
"2287","ENSG00000102984",-0.0960029433300393,-0.105704045771429,-0.0723918928899847,-1,-1,-1,-3,3
"2290","ENSG00000103018",-0.0440230196432578,-0.240679104746429,-0.0102711562098614,-1,-1,-1,-3,3
"2291","ENSG00000103021",-0.130452924331909,-0.36384895085,-0.0248604629577813,-1,-1,-1,-3,3
"2295","ENSG00000103037",-0.045731329183444,-0.0815730880000007,-0.0280941550209555,-1,-1,-1,-3,3
"2298","ENSG00000103044",-0.441446477066222,-0.606719033117857,-0.169586798018798,-1,-1,-1,-3,3
"2301","ENSG00000103056",-0.224595394079306,-0.190476936435713,-0.120904818640369,-1,-1,-1,-3,3
"2314","ENSG00000103160",-0.000878925746327752,-0.167150989364286,-0.00498372945023107,-1,-1,-1,-3,3
"2334","ENSG00000103264",0.0255787099025362,0.0064238214214285,0.0165687200172568,1,1,1,3,3
"2339","ENSG00000103313",0.061855155140721,0.180824208539286,0.0869404660486903,1,1,1,3,3
"2340","ENSG00000103316",0.0970027302624834,0.0764958008607142,0.0890986303084746,1,1,1,3,3
"2349","ENSG00000103363",-0.192971841021629,-0.0272418071892861,-0.0522029668462247,-1,-1,-1,-3,3
"2350","ENSG00000103365",0.0296303415847801,0.0674281706571431,0.0230030802607084,1,1,1,3,3
"2351","ENSG00000103381",-0.176814002651001,-0.0269618565749994,-0.0876551038634821,-1,-1,-1,-3,3
"2356","ENSG00000103449",0.232684030463284,0.0632921724107143,0.215202416428968,1,1,1,3,3
"2372","ENSG00000103544",0.160209789240588,0.1883223892,0.056300443002157,1,1,1,3,3
"2375","ENSG00000103569",0.345081681313218,0.122443761210715,0.300944211412018,1,1,1,3,3
"2382","ENSG00000103671",-0.00686252972363199,-0.0619640235642853,-0.132082427850539,-1,-1,-1,-3,3
"2383","ENSG00000103707",-0.0641233099244332,-0.0760749209749996,-0.071711941298922,-1,-1,-1,-3,3
"2385","ENSG00000103723",-0.270036627123098,-0.343856965092857,-0.371992448600616,-1,-1,-1,-3,3
"2387","ENSG00000103769",-0.027754973067557,-0.0881559145357151,-0.0879143924804318,-1,-1,-1,-3,3
"2394","ENSG00000103942",0.410183262267824,0.223106363271429,0.105580411228043,1,1,1,3,3
"2403","ENSG00000104081",0.0655499051086776,0.218050158835713,0.192252573510632,1,1,1,3,3
"2405","ENSG00000104112",-0.289912267881709,-0.523336213428571,-0.118379605068105,-1,-1,-1,-3,3
"2409","ENSG00000104140",-0.465350988142323,-0.277634963525,-0.372191431161171,-1,-1,-1,-3,3
"2413","ENSG00000104164",0.0550181589711611,0.199870019324999,0.0507091734536216,1,1,1,3,3
"2419","ENSG00000104228",0.0366222140638186,0.0789661839214286,0.140921220942682,1,1,1,3,3
"2420","ENSG00000104231",0.0318273583375168,0.0776998092607144,0.018477390654545,1,1,1,3,3
"2424","ENSG00000104299",0.0318963290616825,0.0675781814785719,0.0176813110961476,1,1,1,3,3
"2426","ENSG00000104313",-0.0159906821295059,-0.355677922967857,-0.571300311779353,-1,-1,-1,-3,3
"2429","ENSG00000104324",-0.0930569166066748,-0.197071509103572,-0.0532696292437596,-1,-1,-1,-3,3
"2440","ENSG00000104381",0.0666749431084117,0.0628387892857143,0.111900794891217,1,1,1,3,3
"2442","ENSG00000104408",0.00845443485741093,0.0128030183392855,0.0475384333950686,1,1,1,3,3
"2444","ENSG00000104413",-0.0615223738093453,-0.0133768078821443,-0.202125845702927,-1,-1,-1,-3,3
"2454","ENSG00000104490",-0.0431669535540715,-0.205294752946428,-0.342357550802466,-1,-1,-1,-3,3
"2455","ENSG00000104497",0.176559340040588,0.174629164571428,0.0271056687950697,1,1,1,3,3
"2457","ENSG00000104518",-0.151121204713752,-0.0463301344928571,-0.0804645936841295,-1,-1,-1,-3,3
"2461","ENSG00000104537",0.256448877331108,0.591326159442857,0.0951498431155624,1,1,1,3,3
"2464","ENSG00000104613",0.0511579260857147,0.113691426742857,0.0749505238508474,1,1,1,3,3
"2466","ENSG00000104635",0.109802436715354,0.134035365599999,0.206306117208013,1,1,1,3,3
"2469","ENSG00000104671",0.0440330429765021,0.0293056905428566,0.0657423610394456,1,1,1,3,3
"2474","ENSG00000104695",0.0927808200835774,0.0150611770321429,0.0646164116677967,1,1,1,3,3
"2476","ENSG00000104723",-0.0998131304202934,-0.33938969715,-0.067675667205239,-1,-1,-1,-3,3
"2477","ENSG00000104728",0.123404914182643,0.171274544999999,0.0100323021445297,1,1,1,3,3
"2478","ENSG00000104731",-0.250081173052603,-0.143378959239286,-0.148672414891218,-1,-1,-1,-3,3
"2481","ENSG00000104763",0.138780285601069,0.117746500003571,0.0521203738477656,1,1,1,3,3
"2486","ENSG00000104808",-0.0975207509062751,-0.0896892637357143,-0.24602572209923,-1,-1,-1,-3,3
